A,Y18-64,T,MED_E,EUR,TR	3256 
A,Y18-64,T,MED_E,NAC,AT	33371 
A,Y18-64,T,MED_E,NAC,BE	31055 
A,Y18-64,T,MED_E,NAC,BG	14313 
A,Y18-64,T,MED_E,NAC,CH	54217 
A,Y18-64,T,MED_E,NAC,CY	20599 
A,Y18-64,T,MED_E,NAC,CZ	372580 
A,Y18-64,T,MED_E,NAC,DE	28062 
A,Y18-64,T,MED_E,NAC,DK	270345 
A,Y18-64,T,MED_E,NAC,EE	16944 
A,Y18-64,T,MED_E,NAC,EL	10437 
A,Y18-64,T,MED_E,NAC,ES	18820 
A,Y18-64,T,MED_E,NAC,FI	29758 
A,Y18-64,T,MED_E,NAC,FR	25457 
A,Y18-64,T,MED_E,NAC,HR	10780 b
A,Y18-64,T,MED_E,NAC,HU	2932899 
A,Y18-64,T,MED_E,NAC,IE	32587 
A,Y18-64,T,MED_E,NAC,IT	20693 
A,Y18-64,T,MED_E,NAC,LT	12686 
A,Y18-64,T,MED_E,NAC,LU	48241 
A,Y18-64,T,MED_E,NAC,LV	12250 
A,Y18-64,T,MED_E,NAC,MK	253960 
A,Y18-64,T,MED_E,NAC,MT	21349 
A,Y18-64,T,MED_E,NAC,NL	31603 
A,Y18-64,T,MED_E,NAC,NO	445299 b
A,Y18-64,T,MED_E,NAC,PL	49382 
A,Y18-64,T,MED_E,NAC,PT	12170 
A,Y18-64,T,MED_E,NAC,RO	33968 
A,Y18-64,T,MED_E,NAC,RS	612600 
A,Y18-64,T,MED_E,NAC,SE	312305 
A,Y18-64,T,MED_E,NAC,SI	18860 
A,Y18-64,T,MED_E,NAC,SK	9626 
A,Y18-64,T,MED_E,NAC,TR	56684 
A,Y18-64,T,MED_E,PPS,AT	30449 
A,Y18-64,T,MED_E,PPS,BE	26919 
A,Y18-64,T,MED_E,PPS,BG	12514 
A,Y18-64,T,MED_E,PPS,CH	30902 
A,Y18-64,T,MED_E,PPS,CY	22388 
A,Y18-64,T,MED_E,PPS,CZ	18000 
A,Y18-64,T,MED_E,PPS,DE	25725 
A,Y18-64,T,MED_E,PPS,DK	24459 
A,Y18-64,T,MED_E,PPS,EA20	22327 
A,Y18-64,T,MED_E,PPS,EE	17352 
A,Y18-64,T,MED_E,PPS,EL	11827 
A,Y18-64,T,MED_E,PPS,ES	19545 
A,Y18-64,T,MED_E,PPS,EU27_2020	21041 
A,Y18-64,T,MED_E,PPS,FI	23605 
A,Y18-64,T,MED_E,PPS,FR	23032 
A,Y18-64,T,MED_E,PPS,HR	14673 b
A,Y18-64,T,MED_E,PPS,HU	11067 
A,Y18-64,T,MED_E,PPS,IE	22903 
A,Y18-64,T,MED_E,PPS,IT	20560 
A,Y18-64,T,MED_E,PPS,LT	16091 
A,Y18-64,T,MED_E,PPS,LU	35219 
A,Y18-64,T,MED_E,PPS,LV	14394 
A,Y18-64,T,MED_E,PPS,MK	8020 
A,Y18-64,T,MED_E,PPS,MT	23739 
A,Y18-64,T,MED_E,PPS,NL	27137 
A,Y18-64,T,MED_E,PPS,NO	30883 b
A,Y18-64,T,MED_E,PPS,PL	17358 
A,Y18-64,T,MED_E,PPS,PT	13814 
A,Y18-64,T,MED_E,PPS,RO	11625 
A,Y18-64,T,MED_E,PPS,RS	8160 
A,Y18-64,T,MED_E,PPS,SE	24032 
A,Y18-64,T,MED_E,PPS,SI	21180 
A,Y18-64,T,MED_E,PPS,SK	11147 
A,Y18-64,T,MED_E,PPS,TR	7819 
A,Y25-49,T,MED_E,EUR,AT	32512 
A,Y25-49,T,MED_E,EUR,BE	31759 
A,Y25-49,T,MED_E,EUR,BG	7182 
A,Y25-49,T,MED_E,EUR,CH	53331 
A,Y25-49,T,MED_E,EUR,CY	20430 
A,Y25-49,T,MED_E,EUR,CZ	15317 
A,Y25-49,T,MED_E,EUR,DE	28136 
A,Y25-49,T,MED_E,EUR,DK	35652 
A,Y25-49,T,MED_E,EUR,EA20	23726 
A,Y25-49,T,MED_E,EUR,EE	17921 
A,Y25-49,T,MED_E,EUR,EL	10565 
A,Y25-49,T,MED_E,EUR,ES	18762 
A,Y25-49,T,MED_E,EUR,EU27_2020	21285 
A,Y25-49,T,MED_E,EUR,FI	29914 
A,Y25-49,T,MED_E,EUR,FR	25443 
A,Y25-49,T,MED_E,EUR,HR	10978 b
A,Y25-49,T,MED_E,EUR,HU	7664 
A,Y25-49,T,MED_E,EUR,IE	33138 
A,Y25-49,T,MED_E,EUR,IT	20271 
A,Y25-49,T,MED_E,EUR,LT	13400 
A,Y25-49,T,MED_E,EUR,LU	49998 
A,Y25-49,T,MED_E,EUR,LV	13069 
A,Y25-49,T,MED_E,EUR,MK	4196 
A,Y25-49,T,MED_E,EUR,MT	21432 
A,Y25-49,T,MED_E,EUR,NL	32099 
A,Y25-49,T,MED_E,EUR,NO	42606 b
A,Y25-49,T,MED_E,EUR,PL	10850 
A,Y25-49,T,MED_E,EUR,PT	12368 
A,Y25-49,T,MED_E,EUR,RO	7154 
A,Y25-49,T,MED_E,EUR,RS	5493 
A,Y25-49,T,MED_E,EUR,SE	28511 
A,Y25-49,T,MED_E,EUR,SI	18836 
A,Y25-49,T,MED_E,EUR,SK	9409 
A,Y25-49,T,MED_E,EUR,TR	3251 
A,Y25-49,T,MED_E,NAC,AT	32512 
A,Y25-49,T,MED_E,NAC,BE	31759 
A,Y25-49,T,MED_E,NAC,BG	14046 
A,Y25-49,T,MED_E,NAC,CH	53582 
A,Y25-49,T,MED_E,NAC,CY	20430 
A,Y25-49,T,MED_E,NAC,CZ	376281 
A,Y25-49,T,MED_E,NAC,DE	28136 
A,Y25-49,T,MED_E,NAC,DK	265235 
A,Y25-49,T,MED_E,NAC,EE	17921 
A,Y25-49,T,MED_E,NAC,EL	10565 
A,Y25-49,T,MED_E,NAC,ES	18762 
A,Y25-49,T,MED_E,NAC,FI	29914 
A,Y25-49,T,MED_E,NAC,FR	25443 
A,Y25-49,T,MED_E,NAC,HR	10978 b
A,Y25-49,T,MED_E,NAC,HU	2998900 
A,Y25-49,T,MED_E,NAC,IE	33138 
A,Y25-49,T,MED_E,NAC,IT	20271 
A,Y25-49,T,MED_E,NAC,LT	13400 
A,Y25-49,T,MED_E,NAC,LU	49998 
A,Y25-49,T,MED_E,NAC,LV	13069 
A,Y25-49,T,MED_E,NAC,MK	258600 
A,Y25-49,T,MED_E,NAC,MT	21432 
A,Y25-49,T,MED_E,NAC,NL	32099 
A,Y25-49,T,MED_E,NAC,NO	430435 b
A,Y25-49,T,MED_E,NAC,PL	50843 
A,Y25-49,T,MED_E,NAC,PT	12368 
A,Y25-49,T,MED_E,NAC,RO	35278 
A,Y25-49,T,MED_E,NAC,RS	645217 
A,Y25-49,T,MED_E,NAC,SE	303065 
A,Y25-49,T,MED_E,NAC,SI	18836 
A,Y25-49,T,MED_E,NAC,SK	9409 
A,Y25-49,T,MED_E,NAC,TR	56597 
A,Y25-49,T,MED_E,PPS,AT	29665 
A,Y25-49,T,MED_E,PPS,BE	27529 
A,Y25-49,T,MED_E,PPS,BG	12281 
A,Y25-49,T,MED_E,PPS,CH	30540 
A,Y25-49,T,MED_E,PPS,CY	22204 
A,Y25-49,T,MED_E,PPS,CZ	18179 
A,Y25-49,T,MED_E,PPS,DE	25792 
A,Y25-49,T,MED_E,PPS,DK	23997 
A,Y25-49,T,MED_E,PPS,EA20	22289 
A,Y25-49,T,MED_E,PPS,EE	18353 
A,Y25-49,T,MED_E,PPS,EL	11972 
A,Y25-49,T,MED_E,PPS,ES	19485 
A,Y25-49,T,MED_E,PPS,EU27_2020	21001 
A,Y25-49,T,MED_E,PPS,FI	23728 
A,Y25-49,T,MED_E,PPS,FR	23019 
A,Y25-49,T,MED_E,PPS,HR	14941 b
A,Y25-49,T,MED_E,PPS,HU	11316 
A,Y25-49,T,MED_E,PPS,IE	23289 
A,Y25-49,T,MED_E,PPS,IT	20141 
A,Y25-49,T,MED_E,PPS,LT	16996 
A,Y25-49,T,MED_E,PPS,LU	36501 
A,Y25-49,T,MED_E,PPS,LV	15357 
A,Y25-49,T,MED_E,PPS,MK	8166 
A,Y25-49,T,MED_E,PPS,MT	23831 
A,Y25-49,T,MED_E,PPS,NL	27564 
A,Y25-49,T,MED_E,PPS,NO	29852 b
A,Y25-49,T,MED_E,PPS,PL	17872 
A,Y25-49,T,MED_E,PPS,PT	14039 
A,Y25-49,T,MED_E,PPS,RO	12073 
A,Y25-49,T,MED_E,PPS,RS	8594 
A,Y25-49,T,MED_E,PPS,SE	23322 
A,Y25-49,T,MED_E,PPS,SI	21153 
A,Y25-49,T,MED_E,PPS,SK	10896 
A,Y25-49,T,MED_E,PPS,TR	7807 
A,Y25-54,T,MED_E,EUR,AT	33209 
A,Y25-54,T,MED_E,EUR,BE	31688 
A,Y25-54,T,MED_E,EUR,BG	7291 
A,Y25-54,T,MED_E,EUR,CH	54033 
A,Y25-54,T,MED_E,EUR,CY	20668 
A,Y25-54,T,MED_E,EUR,CZ	15373 
A,Y25-54,T,MED_E,EUR,DE	28578 
A,Y25-54,T,MED_E,EUR,DK	36457 
A,Y25-54,T,MED_E,EUR,EA20	23874 
A,Y25-54,T,MED_E,EUR,EE	17769 
A,Y25-54,T,MED_E,EUR,EL	10548 
A,Y25-54,T,MED_E,EUR,ES	18760 
A,Y25-54,T,MED_E,EUR,EU27_2020	21454 
A,Y25-54,T,MED_E,EUR,FI	30349 
A,Y25-54,T,MED_E,EUR,FR	25664 
A,Y25-54,T,MED_E,EUR,HR	11001 b
A,Y25-54,T,MED_E,EUR,HU	7603 
A,Y25-54,T,MED_E,EUR,IE	32821 
A,Y25-54,T,MED_E,EUR,IT	20375 
A,Y25-54,T,MED_E,EUR,LT	13201 
A,Y25-54,T,MED_E,EUR,LU	49243 
A,Y25-54,T,MED_E,EUR,LV	12929 
A,Y25-54,T,MED_E,EUR,MK	4219 
A,Y25-54,T,MED_E,EUR,MT	21432 
A,Y25-54,T,MED_E,EUR,NL	32186 
A,Y25-54,T,MED_E,EUR,NO	43227 b
A,Y25-54,T,MED_E,EUR,PL	10829 
A,Y25-54,T,MED_E,EUR,PT	12283 
A,Y25-54,T,MED_E,EUR,RO	7139 
A,Y25-54,T,MED_E,EUR,RS	5420 
A,Y25-54,T,MED_E,EUR,SE	29098 
A,Y25-54,T,MED_E,EUR,SI	18999 
A,Y25-54,T,MED_E,EUR,SK	9548 
A,Y25-54,T,MED_E,EUR,TR	3289 
A,Y25-54,T,MED_E,NAC,AT	33209 
A,Y25-54,T,MED_E,NAC,BE	31688 
A,Y25-54,T,MED_E,NAC,BG	14259 
A,Y25-54,T,MED_E,NAC,CH	54287 
A,Y25-54,T,MED_E,NAC,CY	20668 
A,Y25-54,T,MED_E,NAC,CZ	377647 
A,Y25-54,T,MED_E,NAC,DE	28578 
A,Y25-54,T,MED_E,NAC,DK	271229 
A,Y25-54,T,MED_E,NAC,EE	17769 
A,Y25-54,T,MED_E,NAC,EL	10548 
A,Y25-54,T,MED_E,NAC,ES	18760 
A,Y25-54,T,MED_E,NAC,FI	30349 
A,Y25-54,T,MED_E,NAC,FR	25664 
A,Y25-54,T,MED_E,NAC,HR	11001 b
A,Y25-54,T,MED_E,NAC,HU	2974940 
A,Y25-54,T,MED_E,NAC,IE	32821 
A,Y25-54,T,MED_E,NAC,IT	20375 
A,Y25-54,T,MED_E,NAC,LT	13201 
A,Y25-54,T,MED_E,NAC,LU	49243 
A,Y25-54,T,MED_E,NAC,LV	12929 
A,Y25-54,T,MED_E,NAC,MK	260000 
A,Y25-54,T,MED_E,NAC,MT	21432 
A,Y25-54,T,MED_E,NAC,NL	32186 
A,Y25-54,T,MED_E,NAC,NO	436710 b
A,Y25-54,T,MED_E,NAC,PL	50745 
A,Y25-54,T,MED_E,NAC,PT	12283 
A,Y25-54,T,MED_E,NAC,RO	35204 
A,Y25-54,T,MED_E,NAC,RS	636684 
A,Y25-54,T,MED_E,NAC,SE	309304 
A,Y25-54,T,MED_E,NAC,SI	18999 
A,Y25-54,T,MED_E,NAC,SK	9548 
A,Y25-54,T,MED_E,NAC,TR	57264 
A,Y25-54,T,MED_E,PPS,AT	30301 
A,Y25-54,T,MED_E,PPS,BE	27467 
A,Y25-54,T,MED_E,PPS,BG	12467 
A,Y25-54,T,MED_E,PPS,CH	30942 
A,Y25-54,T,MED_E,PPS,CY	22462 
A,Y25-54,T,MED_E,PPS,CZ	18245 
A,Y25-54,T,MED_E,PPS,DE	26198 
A,Y25-54,T,MED_E,PPS,DK	24539 
A,Y25-54,T,MED_E,PPS,EA20	22437 
A,Y25-54,T,MED_E,PPS,EE	18198 
A,Y25-54,T,MED_E,PPS,EL	11953 
A,Y25-54,T,MED_E,PPS,ES	19482 
A,Y25-54,T,MED_E,PPS,EU27_2020	21138 
A,Y25-54,T,MED_E,PPS,FI	24073 
A,Y25-54,T,MED_E,PPS,FR	23219 
A,Y25-54,T,MED_E,PPS,HR	14973 b
A,Y25-54,T,MED_E,PPS,HU	11226 
A,Y25-54,T,MED_E,PPS,IE	23067 
A,Y25-54,T,MED_E,PPS,IT	20244 
A,Y25-54,T,MED_E,PPS,LT	16744 
A,Y25-54,T,MED_E,PPS,LU	35950 
A,Y25-54,T,MED_E,PPS,LV	15192 
A,Y25-54,T,MED_E,PPS,MK	8210 
A,Y25-54,T,MED_E,PPS,MT	23831 
A,Y25-54,T,MED_E,PPS,NL	27638 
A,Y25-54,T,MED_E,PPS,NO	30287 b
A,Y25-54,T,MED_E,PPS,PL	17837 
A,Y25-54,T,MED_E,PPS,PT	13942 
A,Y25-54,T,MED_E,PPS,RO	12048 
A,Y25-54,T,MED_E,PPS,RS	8481 
A,Y25-54,T,MED_E,PPS,SE	23802 
A,Y25-54,T,MED_E,PPS,SI	21336 
A,Y25-54,T,MED_E,PPS,SK	11056 
A,Y25-54,T,MED_E,PPS,TR	7899 
A,Y50-64,T,MED_E,EUR,AT	34958 
A,Y50-64,T,MED_E,EUR,BE	31326 
A,Y50-64,T,MED_E,EUR,BG	7654 
A,Y50-64,T,MED_E,EUR,CH	56864 
A,Y50-64,T,MED_E,EUR,CY	21216 
A,Y50-64,T,MED_E,EUR,CZ	15615 
A,Y50-64,T,MED_E,EUR,DE	29495 
A,Y50-64,T,MED_E,EUR,DK	42166 
A,Y50-64,T,MED_E,EUR,EA20	24746 
A,Y50-64,T,MED_E,EUR,EE	16081 
A,Y50-64,T,MED_E,EUR,EL	10767 
A,Y50-64,T,MED_E,EUR,ES	19545 
A,Y50-64,T,MED_E,EUR,EU27_2020	22549 
A,Y50-64,T,MED_E,EUR,FI	32535 
A,Y50-64,T,MED_E,EUR,FR	26765 
A,Y50-64,T,MED_E,EUR,HR	10669 b
A,Y50-64,T,MED_E,EUR,HU	7360 
A,Y50-64,T,MED_E,EUR,IE	33177 
A,Y50-64,T,MED_E,EUR,IT	21638 
A,Y50-64,T,MED_E,EUR,LT	11913 
A,Y50-64,T,MED_E,EUR,LU	49590 
A,Y50-64,T,MED_E,EUR,LV	11142 
A,Y50-64,T,MED_E,EUR,MK	4269 
A,Y50-64,T,MED_E,EUR,MT	21008 
A,Y50-64,T,MED_E,EUR,NL	32718 
A,Y50-64,T,MED_E,EUR,NO	50470 b
A,Y50-64,T,MED_E,EUR,PL	10462 
A,Y50-64,T,MED_E,EUR,PT	12220 
A,Y50-64,T,MED_E,EUR,RO	6868 
A,Y50-64,T,MED_E,EUR,RS	4991 
A,Y50-64,T,MED_E,EUR,SE	33972 
A,Y50-64,T,MED_E,EUR,SI	18960 
A,Y50-64,T,MED_E,EUR,SK	10285 
A,Y50-64,T,MED_E,EUR,TR	3463 
A,Y50-64,T,MED_E,NAC,AT	34958 
A,Y50-64,T,MED_E,NAC,BE	31326 
A,Y50-64,T,MED_E,NAC,BG	14969 
A,Y50-64,T,MED_E,NAC,CH	57132 
A,Y50-64,T,MED_E,NAC,CY	21216 
A,Y50-64,T,MED_E,NAC,CZ	383590 
A,Y50-64,T,MED_E,NAC,DE	29495 
A,Y50-64,T,MED_E,NAC,DK	313695 
A,Y50-64,T,MED_E,NAC,EE	16081 
A,Y50-64,T,MED_E,NAC,EL	10767 
A,Y50-64,T,MED_E,NAC,ES	19545 
A,Y50-64,T,MED_E,NAC,FI	32535 
A,Y50-64,T,MED_E,NAC,FR	26765 
A,Y50-64,T,MED_E,NAC,HR	10669 b
A,Y50-64,T,MED_E,NAC,HU	2879724 
A,Y50-64,T,MED_E,NAC,IE	33177 
A,Y50-64,T,MED_E,NAC,IT	21638 
A,Y50-64,T,MED_E,NAC,LT	11913 
A,Y50-64,T,MED_E,NAC,LU	49590 
A,Y50-64,T,MED_E,NAC,LV	11142 
A,Y50-64,T,MED_E,NAC,MK	263050 
A,Y50-64,T,MED_E,NAC,MT	21008 
A,Y50-64,T,MED_E,NAC,NL	32718 
A,Y50-64,T,MED_E,NAC,NO	509874 b
A,Y50-64,T,MED_E,NAC,PL	49025 
A,Y50-64,T,MED_E,NAC,PT	12220 
A,Y50-64,T,MED_E,NAC,RO	33867 
A,Y50-64,T,MED_E,NAC,RS	586250 
A,Y50-64,T,MED_E,NAC,SE	361105 
A,Y50-64,T,MED_E,NAC,SI	18960 
A,Y50-64,T,MED_E,NAC,SK	10285 
A,Y50-64,T,MED_E,NAC,TR	60285 
A,Y50-64,T,MED_E,PPS,AT	31897 
A,Y50-64,T,MED_E,PPS,BE	27154 
A,Y50-64,T,MED_E,PPS,BG	13088 
A,Y50-64,T,MED_E,PPS,CH	32563 
A,Y50-64,T,MED_E,PPS,CY	23058 
A,Y50-64,T,MED_E,PPS,CZ	18532 
A,Y50-64,T,MED_E,PPS,DE	27039 
A,Y50-64,T,MED_E,PPS,DK	28381 
A,Y50-64,T,MED_E,PPS,EA20	23285 
A,Y50-64,T,MED_E,PPS,EE	16468 
A,Y50-64,T,MED_E,PPS,EL	12201 
A,Y50-64,T,MED_E,PPS,ES	20298 
A,Y50-64,T,MED_E,PPS,EU27_2020	21994 
A,Y50-64,T,MED_E,PPS,FI	25807 
A,Y50-64,T,MED_E,PPS,FR	24215 
A,Y50-64,T,MED_E,PPS,HR	14521 b
A,Y50-64,T,MED_E,PPS,HU	10867 
A,Y50-64,T,MED_E,PPS,IE	23317 
A,Y50-64,T,MED_E,PPS,IT	21499 
A,Y50-64,T,MED_E,PPS,LT	15110 
A,Y50-64,T,MED_E,PPS,LU	36203 
A,Y50-64,T,MED_E,PPS,LV	13092 
A,Y50-64,T,MED_E,PPS,MK	8307 
A,Y50-64,T,MED_E,PPS,MT	23360 
A,Y50-64,T,MED_E,PPS,NL	28095 
A,Y50-64,T,MED_E,PPS,NO	35362 b
A,Y50-64,T,MED_E,PPS,PL	17233 
A,Y50-64,T,MED_E,PPS,PT	13871 
A,Y50-64,T,MED_E,PPS,RO	11590 
A,Y50-64,T,MED_E,PPS,RS	7809 
A,Y50-64,T,MED_E,PPS,SE	27788 
A,Y50-64,T,MED_E,PPS,SI	21292 
A,Y50-64,T,MED_E,PPS,SK	11910 
A,Y50-64,T,MED_E,PPS,TR	8315 
A,Y55-64,T,MED_E,EUR,AT	34616 
A,Y55-64,T,MED_E,EUR,BE	31223 
A,Y55-64,T,MED_E,EUR,BG	7636 
A,Y55-64,T,MED_E,EUR,CH	56604 
A,Y55-64,T,MED_E,EUR,CY	21154 
A,Y55-64,T,MED_E,EUR,CZ	15437 
A,Y55-64,T,MED_E,EUR,DE	29040 
A,Y55-64,T,MED_E,EUR,DK	42642 
A,Y55-64,T,MED_E,EUR,EA20	24939 
A,Y55-64,T,MED_E,EUR,EE	15389 
A,Y55-64,T,MED_E,EUR,EL	10955 
A,Y55-64,T,MED_E,EUR,ES	20076 
A,Y55-64,T,MED_E,EUR,EU27_2020	22769 
A,Y55-64,T,MED_E,EUR,FI	31601 
A,Y55-64,T,MED_E,EUR,FR	26854 
A,Y55-64,T,MED_E,EUR,HR	10429 b
A,Y55-64,T,MED_E,EUR,HU	7360 
A,Y55-64,T,MED_E,EUR,IE	34503 
A,Y55-64,T,MED_E,EUR,IT	22410 
A,Y55-64,T,MED_E,EUR,LT	11722 
A,Y55-64,T,MED_E,EUR,LU	51299 
A,Y55-64,T,MED_E,EUR,LV	10786 
A,Y55-64,T,MED_E,EUR,MK	4228 
A,Y55-64,T,MED_E,EUR,MT	20695 
A,Y55-64,T,MED_E,EUR,NL	32888 
A,Y55-64,T,MED_E,EUR,NO	51776 b
A,Y55-64,T,MED_E,EUR,PL	10325 
A,Y55-64,T,MED_E,EUR,PT	12341 
A,Y55-64,T,MED_E,EUR,RO	6708 
A,Y55-64,T,MED_E,EUR,RS	4891 
A,Y55-64,T,MED_E,EUR,SE	34638 
A,Y55-64,T,MED_E,EUR,SI	18293 
A,Y55-64,T,MED_E,EUR,SK	10304 
A,Y55-64,T,MED_E,EUR,TR	3456 
A,Y55-64,T,MED_E,NAC,AT	34616 
A,Y55-64,T,MED_E,NAC,BE	31223 
A,Y55-64,T,MED_E,NAC,BG	14935 
A,Y55-64,T,MED_E,NAC,CH	56870 
A,Y55-64,T,MED_E,NAC,CY	21154 
A,Y55-64,T,MED_E,NAC,CZ	379225 
A,Y55-64,T,MED_E,NAC,DE	29040 
A,Y55-64,T,MED_E,NAC,DK	317237 
A,Y55-64,T,MED_E,NAC,EE	15389 
A,Y55-64,T,MED_E,NAC,EL	10955 
A,Y55-64,T,MED_E,NAC,ES	20076 
A,Y55-64,T,MED_E,NAC,FI	31601 
A,Y55-64,T,MED_E,NAC,FR	26854 
A,Y55-64,T,MED_E,NAC,HR	10429 b
A,Y55-64,T,MED_E,NAC,HU	2879724 
A,Y55-64,T,MED_E,NAC,IE	34503 
A,Y55-64,T,MED_E,NAC,IT	22410 
A,Y55-64,T,MED_E,NAC,LT	11722 
A,Y55-64,T,MED_E,NAC,LU	51299 
A,Y55-64,T,MED_E,NAC,LV	10786 
A,Y55-64,T,MED_E,NAC,MK	260565 
A,Y55-64,T,MED_E,NAC,MT	20695 
A,Y55-64,T,MED_E,NAC,NL	32888 
A,Y55-64,T,MED_E,NAC,NO	523073 b
A,Y55-64,T,MED_E,NAC,PL	48386 
A,Y55-64,T,MED_E,NAC,PT	12341 
A,Y55-64,T,MED_E,NAC,RO	33080 
A,Y55-64,T,MED_E,NAC,RS	574500 
A,Y55-64,T,MED_E,NAC,SE	368190 
A,Y55-64,T,MED_E,NAC,SI	18293 
A,Y55-64,T,MED_E,NAC,SK	10304 
A,Y55-64,T,MED_E,NAC,TR	60168 
A,Y55-64,T,MED_E,PPS,AT	31585 
A,Y55-64,T,MED_E,PPS,BE	27064 
A,Y55-64,T,MED_E,PPS,BG	13058 
A,Y55-64,T,MED_E,PPS,CH	32414 
A,Y55-64,T,MED_E,PPS,CY	22990 
A,Y55-64,T,MED_E,PPS,CZ	18321 
A,Y55-64,T,MED_E,PPS,DE	26621 
A,Y55-64,T,MED_E,PPS,DK	28702 
A,Y55-64,T,MED_E,PPS,EA20	23467 
A,Y55-64,T,MED_E,PPS,EE	15760 
A,Y55-64,T,MED_E,PPS,EL	12414 
A,Y55-64,T,MED_E,PPS,ES	20848 
A,Y55-64,T,MED_E,PPS,EU27_2020	22166 
A,Y55-64,T,MED_E,PPS,FI	25067 
A,Y55-64,T,MED_E,PPS,FR	24296 
A,Y55-64,T,MED_E,PPS,HR	14195 b
A,Y55-64,T,MED_E,PPS,HU	10867 
A,Y55-64,T,MED_E,PPS,IE	24249 
A,Y55-64,T,MED_E,PPS,IT	22266 
A,Y55-64,T,MED_E,PPS,LT	14868 
A,Y55-64,T,MED_E,PPS,LU	37451 
A,Y55-64,T,MED_E,PPS,LV	12673 
A,Y55-64,T,MED_E,PPS,MK	8228 
A,Y55-64,T,MED_E,PPS,MT	23012 
A,Y55-64,T,MED_E,PPS,NL	28241 
A,Y55-64,T,MED_E,PPS,NO	36277 b
A,Y55-64,T,MED_E,PPS,PL	17008 
A,Y55-64,T,MED_E,PPS,PT	14007 
A,Y55-64,T,MED_E,PPS,RO	11321 
A,Y55-64,T,MED_E,PPS,RS	7652 
A,Y55-64,T,MED_E,PPS,SE	28333 
A,Y55-64,T,MED_E,PPS,SI	20544 
A,Y55-64,T,MED_E,PPS,SK	11932 
A,Y55-64,T,MED_E,PPS,TR	8299 
A,Y6-11,T,MED_E,EUR,AT	28691 
A,Y6-11,T,MED_E,EUR,BE	28944 
A,Y6-11,T,MED_E,EUR,BG	6183 
A,Y6-11,T,MED_E,EUR,CH	45794 
A,Y6-11,T,MED_E,EUR,CY	18291 
A,Y6-11,T,MED_E,EUR,CZ	13880 
A,Y6-11,T,MED_E,EUR,DE	25097 
A,Y6-11,T,MED_E,EUR,DK	33898 
A,Y6-11,T,MED_E,EUR,EA20	21363 
A,Y6-11,T,MED_E,EUR,EE	16386 
A,Y6-11,T,MED_E,EUR,EL	9460 
A,Y6-11,T,MED_E,EUR,ES	16524 
A,Y6-11,T,MED_E,EUR,EU27_2020	19397 
A,Y6-11,T,MED_E,EUR,FI	27561 
A,Y6-11,T,MED_E,EUR,FR	22631 
A,Y6-11,T,MED_E,EUR,HR	10324 b
A,Y6-11,T,MED_E,EUR,HU	7490 
A,Y6-11,T,MED_E,EUR,IE	27445 
A,Y6-11,T,MED_E,EUR,IT	17622 
A,Y6-11,T,MED_E,EUR,LT	12074 
A,Y6-11,T,MED_E,EUR,LU	41649 
A,Y6-11,T,MED_E,EUR,LV	12605 
A,Y6-11,T,MED_E,EUR,MK	3246 
A,Y6-11,T,MED_E,EUR,MT	15929 
A,Y6-11,T,MED_E,EUR,NL	30409 
A,Y6-11,T,MED_E,EUR,NO	39843 b
A,Y6-11,T,MED_E,EUR,PL	9838 
A,Y6-11,T,MED_E,EUR,PT	11388 
A,Y6-11,T,MED_E,EUR,RO	6433 
A,Y6-11,T,MED_E,EUR,RS	4789 
A,Y6-11,T,MED_E,EUR,SE	26599 
A,Y6-11,T,MED_E,EUR,SI	18575 
A,Y6-11,T,MED_E,EUR,SK	8392 
A,Y6-11,T,MED_E,EUR,TR	2343 
A,Y6-11,T,MED_E,NAC,AT	28691 
A,Y6-11,T,MED_E,NAC,BE	28944 
A,Y6-11,T,MED_E,NAC,BG	12093 
A,Y6-11,T,MED_E,NAC,CH	46010 
A,Y6-11,T,MED_E,NAC,CY	18291 
A,Y6-11,T,MED_E,NAC,CZ	340971 
A,Y6-11,T,MED_E,NAC,DE	25097 
A,Y6-11,T,MED_E,NAC,DK	252186 
A,Y6-11,T,MED_E,NAC,EE	16386 
A,Y6-11,T,MED_E,NAC,EL	9460 
A,Y6-11,T,MED_E,NAC,ES	16524 
A,Y6-11,T,MED_E,NAC,FI	27561 
A,Y6-11,T,MED_E,NAC,FR	22631 
A,Y6-11,T,MED_E,NAC,HR	10324 b
A,Y6-11,T,MED_E,NAC,HU	2930934 
A,Y6-11,T,MED_E,NAC,IE	27445 
A,Y6-11,T,MED_E,NAC,IT	17622 
A,Y6-11,T,MED_E,NAC,LT	12074 
A,Y6-11,T,MED_E,NAC,LU	41649 
A,Y6-11,T,MED_E,NAC,LV	12605 
A,Y6-11,T,MED_E,NAC,MK	200000 
A,Y6-11,T,MED_E,NAC,MT	15929 
A,Y6-11,T,MED_E,NAC,NL	30409 
A,Y6-11,T,MED_E,NAC,NO	402520 b
A,Y6-11,T,MED_E,NAC,PL	46100 
A,Y6-11,T,MED_E,NAC,PT	11388 
A,Y6-11,T,MED_E,NAC,RO	31722 
A,Y6-11,T,MED_E,NAC,RS	562484 
A,Y6-11,T,MED_E,NAC,SE	282737 
A,Y6-11,T,MED_E,NAC,SI	18575 
A,Y6-11,T,MED_E,NAC,SK	8392 
A,Y6-11,T,MED_E,NAC,TR	40783 
A,Y6-11,T,MED_E,PPS,AT	26179 
